<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,5,20201124,113000,1278.4000000,1278.5900000,1276.1800000,1276.8000000,12357198
RTSI,5,20201124,113500,1276.9200000,1277.2000000,1275.9500000,1275.9800000,10907135
RTSI,5,20201124,114000,1275.9700000,1277.0900000,1274.4000000,1274.4800000,15231088
RTSI,5,20201124,114500,1274.4500000,1274.4600000,1272.0100000,1272.3000000,13743446
RTSI,5,20201124,115000,1272.3100000,1272.7400000,1271.4400000,1272.1100000,8232777
RTSI,5,20201124,115500,1272.0900000,1272.1200000,1269.7000000,1269.9700000,13287353
RTSI,5,20201124,120000,1269.9800000,1271.1700000,1269.7200000,1270.3300000,8337399
RTSI,5,20201124,120500,1270.3400000,1270.7100000,1268.8800000,1269.4000000,9766048
RTSI,5,20201124,121000,1269.4200000,1269.6300000,1268.4700000,1269.2100000,9808253
RTSI,5,20201124,121500,1269.2300000,1270.4400000,1269.1500000,1270.1400000,9339800
RTSI,5,20201124,122000,1270.1500000,1270.9100000,1269.9600000,1270.3300000,10365372
RTSI,5,20201124,122500,1270.3900000,1270.5900000,1269.5900000,1269.6100000,9808351
RTSI,5,20201124,123000,1269.6100000,1269.6600000,1266.3600000,1266.4100000,12940719
RTSI,5,20201124,123500,1266.3600000,1267.8300000,1265.8800000,1267.4300000,12528110
RTSI,5,20201124,124000,1267.4200000,1268.0300000,1267.2800000,1267.6800000,8386713
RTSI,5,20201124,124500,1267.6700000,1269.5300000,1267.6700000,1268.4800000,7094802
RTSI,5,20201124,125000,1268.4900000,1268.7600000,1267.5900000,1267.8600000,7309699
RTSI,5,20201124,125500,1267.8900000,1268.4900000,1267.2400000,1267.5500000,8265954
RTSI,5,20201124,130000,1267.5800000,1269.2200000,1267.4200000,1268.9900000,6514745
RTSI,5,20201124,130500,1268.9900000,1270.3700000,1268.9700000,1269.6100000,8455659
RTSI,5,20201124,131000,1269.6200000,1269.7400000,1268.8400000,1269.6400000,8220114
RTSI,5,20201124,131500,1269.6200000,1269.6200000,1268.1700000,1268.2200000,6815477
RTSI,5,20201124,132000,1268.2200000,1268.8500000,1268.1700000,1268.6300000,3542497
RTSI,5,20201124,132500,1268.6000000,1269.1000000,1268.2800000,1268.8800000,4946353
RTSI,5,20201124,133000,1268.6400000,1269.5700000,1268.3900000,1268.6900000,6095595
RTSI,5,20201124,133500,1268.7300000,1269.4800000,1268.2400000,1269.2400000,11301994
RTSI,5,20201124,134000,1269.2800000,1269.6300000,1268.8300000,1269.0100000,8977538
RTSI,5,20201124,134500,1269.0100000,1269.0500000,1267.8500000,1268.1100000,6074544
RTSI,5,20201124,135000,1268.1100000,1269.5000000,1268.1000000,1269.4400000,7810319
RTSI,5,20201124,135500,1269.4100000,1270.2300000,1269.4100000,1269.9400000,6879295
RTSI,5,20201124,140000,1269.9300000,1271.2800000,1269.9300000,1270.6400000,9454989
RTSI,5,20201124,140500,1270.6400000,1271.7100000,1270.5400000,1271.1900000,5231340
RTSI,5,20201124,141000,1271.2400000,1273.4500000,1271.2400000,1273.3300000,13323356
RTSI,5,20201124,141500,1273.3100000,1273.9900000,1273.1500000,1273.2300000,9743116
RTSI,5,20201124,142000,1273.2500000,1274.0100000,1272.2800000,1272.3000000,7899091
RTSI,5,20201124,142500,1272.3300000,1272.4600000,1271.6200000,1272.2600000,6491814
RTSI,5,20201124,143000,1272.2200000,1272.2200000,1271.1100000,1271.3200000,6644885
RTSI,5,20201124,143500,1271.3500000,1272.0800000,1271.3100000,1271.4800000,5487545
RTSI,5,20201124,144000,1271.4800000,1271.6400000,1270.9900000,1271.0900000,5605754
RTSI,5,20201124,144500,1271.0600000,1271.8800000,1270.7300000,1271.6400000,4363563
RTSI,5,20201124,145000,1271.6500000,1271.6700000,1270.1800000,1270.5100000,6141957
RTSI,5,20201124,145500,1270.4600000,1271.1100000,1269.6400000,1270.0400000,6875602
RTSI,5,20201124,150000,1270.0900000,1271.2400000,1269.9800000,1270.8600000,5654365
RTSI,5,20201124,150500,1270.7900000,1271.5600000,1270.7600000,1271.3400000,7604176
RTSI,5,20201124,151000,1271.3200000,1271.3900000,1270.3700000,1270.8800000,5100066
RTSI,5,20201124,151500,1270.8900000,1271.9900000,1270.7600000,1271.0500000,6543608
RTSI,5,20201124,152000,1270.9700000,1270.9700000,1269.1500000,1269.3600000,5921848
RTSI,5,20201124,152500,1269.3700000,1269.3700000,1268.3800000,1268.4900000,7583664
RTSI,5,20201124,153000,1268.5100000,1268.8200000,1268.0500000,1268.6300000,7714003
RTSI,5,20201124,153500,1268.6400000,1270.9300000,1268.3900000,1270.9300000,10148789
RTSI,5,20201124,154000,1270.9500000,1271.6300000,1270.7900000,1271.3700000,7855425
RTSI,5,20201124,154500,1271.4100000,1272.0400000,1271.2800000,1271.6000000,7651374
RTSI,5,20201124,155000,1271.6400000,1272.2900000,1271.3600000,1271.4600000,7703437
RTSI,5,20201124,155500,1271.4500000,1271.7200000,1270.8900000,1271.6300000,5984503
RTSI,5,20201124,160000,1271.6200000,1273.1500000,1271.5600000,1272.8600000,7964853
RTSI,5,20201124,160500,1272.9300000,1275.5800000,1272.4000000,1275.5100000,16276646
RTSI,5,20201124,161000,1275.4800000,1277.4300000,1274.9900000,1276.5700000,17409200
RTSI,5,20201124,161500,1276.6200000,1276.7400000,1275.7800000,1276.4200000,9252694
RTSI,5,20201124,162000,1276.4400000,1277.6400000,1276.4400000,1277.1400000,12802458
RTSI,5,20201124,162500,1277.1400000,1278.0600000,1276.4500000,1277.0400000,9718979
RTSI,5,20201124,163000,1277.0200000,1277.3500000,1275.5400000,1275.6000000,7681339
RTSI,5,20201124,163500,1275.6100000,1277.3900000,1275.6100000,1277.3600000,12740687
RTSI,5,20201124,164000,1277.4100000,1279.2100000,1277.2700000,1278.2000000,19059867
RTSI,5,20201124,164500,1278.1900000,1278.3100000,1277.4600000,1277.5400000,9510062
RTSI,5,20201124,165000,1277.5000000,1280.0000000,1277.3900000,1278.6600000,25959706
RTSI,5,20201124,165500,1278.6000000,1279.5100000,1278.4000000,1279.4700000,19550589
RTSI,5,20201124,170000,1279.5100000,1280.5200000,1279.4900000,1280.5000000,17537124
RTSI,5,20201124,170500,1280.3400000,1280.5700000,1278.9200000,1278.9500000,18559455
RTSI,5,20201124,171000,1278.9900000,1280.9000000,1278.9300000,1279.7900000,18336602
RTSI,5,20201124,171500,1279.7600000,1280.9600000,1279.2000000,1280.0000000,13522098
RTSI,5,20201124,172000,1280.0300000,1280.7000000,1279.7500000,1280.2500000,13368451
RTSI,5,20201124,172500,1280.2600000,1281.1800000,1280.2400000,1280.7600000,11098567
RTSI,5,20201124,173000,1280.6900000,1280.7800000,1279.2900000,1279.3800000,10191880
RTSI,5,20201124,173500,1279.3400000,1281.1900000,1278.8900000,1281.1900000,13823311
RTSI,5,20201124,174000,1281.1500000,1284.0300000,1280.4500000,1283.9600000,32535558
RTSI,5,20201124,174500,1283.8900000,1283.9500000,1280.6400000,1280.7800000,17595154
RTSI,5,20201124,175000,1280.8400000,1281.5300000,1280.6600000,1280.7800000,14686261
RTSI,5,20201124,175500,1280.7700000,1282.7900000,1280.7700000,1282.5300000,14806669
RTSI,5,20201124,180000,1282.5200000,1282.8500000,1281.1500000,1282.6700000,16226630
RTSI,5,20201124,180500,1282.7200000,1285.1400000,1282.7200000,1284.8200000,30336540
RTSI,5,20201124,181000,1284.7400000,1286.2100000,1284.0900000,1284.3000000,21344820
RTSI,5,20201124,181500,1284.2700000,1284.3100000,1282.7000000,1284.1100000,19563165
RTSI,5,20201124,182000,1284.0900000,1284.6500000,1283.6700000,1284.5900000,13151604
RTSI,5,20201124,182500,1284.5300000,1285.4200000,1284.4000000,1284.9700000,12437281
RTSI,5,20201124,183000,1284.9900000,1287.0800000,1284.9800000,1286.6800000,23925366
RTSI,5,20201124,183500,1286.6500000,1287.0100000,1286.0300000,1286.8500000,21798896
RTSI,5,20201124,184000,1286.8400000,1288.7100000,1286.8100000,1288.5600000,21605015
RTSI,5,20201124,184500,1288.5700000,1288.5700000,1288.5700000,1288.5700000,3367
RTSI,5,20201124,185500,1287.1200000,1287.1200000,1287.1200000,1287.1200000,33497063
RTSI,5,20201125,100500,1301.0700000,1301.4100000,1295.1700000,1295.5500000,46079713
RTSI,5,20201125,101000,1295.7700000,1296.3200000,1287.3600000,1288.7400000,35802342
RTSI,5,20201125,101500,1288.6900000,1293.9900000,1288.6900000,1292.3900000,17479056
RTSI,5,20201125,102000,1292.4000000,1293.9100000,1292.0600000,1293.1500000,13465563
RTSI,5,20201125,102500,1293.1400000,1294.7700000,1292.9700000,1293.6700000,11280726
RTSI,5,20201125,103000,1293.7100000,1293.8800000,1292.1800000,1292.7100000,9955625
RTSI,5,20201125,103500,1292.7500000,1295.8100000,1292.3000000,1295.7400000,11645830
RTSI,5,20201125,104000,1295.8200000,1297.7100000,1295.7400000,1297.3000000,19181993
RTSI,5,20201125,104500,1297.3900000,1298.2000000,1297.2800000,1297.5800000,14511672
RTSI,5,20201125,105000,1297.5800000,1299.9400000,1297.5200000,1299.6400000,23794195
RTSI,5,20201125,105500,1299.6800000,1301.4800000,1298.9000000,1301.4800000,19540276
RTSI,5,20201125,110000,1301.3700000,1302.6000000,1301.0900000,1301.8500000,25587664
RTSI,5,20201125,110500,1301.9100000,1306.1400000,1300.4300000,1305.9100000,60300050
RTSI,5,20201125,111000,1305.9200000,1307.4100000,1305.0600000,1306.8800000,55646923
RTSI,5,20201125,111500,1306.9400000,1307.3100000,1303.8900000,1305.8800000,40665989
RTSI,5,20201125,112000,1305.8300000,1307.4100000,1305.1700000,1305.9500000,34013898
RTSI,5,20201125,112500,1306.0300000,1306.5100000,1303.9200000,1306.1000000,23796848
RTSI,5,20201125,113000,1306.2400000,1306.2700000,1304.0800000,1305.2800000,20136992
RTSI,5,20201125,113500,1305.1700000,1307.0200000,1304.6600000,1307.0200000,18205561
RTSI,5,20201125,114000,1306.9400000,1309.5400000,1306.9400000,1308.1400000,28981512
RTSI,5,20201125,114500,1308.1100000,1308.5300000,1306.5600000,1308.4600000,24296760
RTSI,5,20201125,115000,1308.4700000,1308.4800000,1304.7700000,1305.7900000,35173158
RTSI,5,20201125,115500,1305.8300000,1306.5400000,1304.8600000,1305.8300000,29048016
RTSI,5,20201125,120000,1305.8100000,1306.8300000,1304.9500000,1305.9600000,19198565
RTSI,5,20201125,120500,1305.8900000,1307.4800000,1305.4800000,1306.9900000,16919803
RTSI,5,20201125,121000,1307.0700000,1307.9200000,1306.4400000,1306.8600000,22107820
RTSI,5,20201125,121500,1306.9400000,1307.0100000,1305.9200000,1307.0100000,11599125
RTSI,5,20201125,122000,1307.0200000,1307.1900000,1306.2600000,1307.1400000,13672642
RTSI,5,20201125,122500,1307.1100000,1307.3200000,1305.1200000,1305.1200000,17460167
RTSI,5,20201125,123000,1305.0700000,1305.0800000,1300.3000000,1300.7200000,39369792
RTSI,5,20201125,123500,1300.7600000,1302.4100000,1300.0300000,1301.4500000,23254724
RTSI,5,20201125,124000,1301.4200000,1302.8500000,1301.1600000,1302.8000000,12546268
RTSI,5,20201125,124500,1302.8100000,1303.4000000,1302.0200000,1303.0700000,17515126
RTSI,5,20201125,125000,1303.0900000,1303.1600000,1300.6500000,1300.6500000,16149709
RTSI,5,20201125,125500,1300.6700000,1300.9800000,1298.4200000,1299.3900000,20363160
RTSI,5,20201125,130000,1299.4600000,1299.7800000,1297.5700000,1297.9200000,21177376
RTSI,5,20201125,130500,1297.8800000,1299.9500000,1297.4600000,1298.7300000,19029302
RTSI,5,20201125,131000,1298.7300000,1298.7500000,1295.4000000,1295.6200000,11351227
RTSI,5,20201125,131500,1295.5900000,1296.9000000,1295.5300000,1296.1500000,21419759
RTSI,5,20201125,132000,1296.1600000,1297.0900000,1295.1300000,1297.0900000,21143990
RTSI,5,20201125,132500,1297.1200000,1297.9100000,1296.7700000,1297.4500000,11896204
RTSI,5,20201125,133000,1297.4300000,1298.0000000,1295.8300000,1296.9900000,13202285
RTSI,5,20201125,133500,1296.9700000,1298.8200000,1296.8600000,1298.6000000,14925279
RTSI,5,20201125,134000,1298.4800000,1301.2100000,1298.4800000,1301.1300000,20121526
RTSI,5,20201125,134500,1301.1500000,1301.1500000,1298.8300000,1299.0600000,11510702
RTSI,5,20201125,135000,1298.9500000,1299.7000000,1298.5700000,1299.6300000,11365970
RTSI,5,20201125,135500,1299.7200000,1299.7200000,1296.9500000,1297.5600000,9600405
RTSI,5,20201125,140000,1297.5600000,1298.1100000,1297.2500000,1297.5900000,7642882
RTSI,5,20201125,140500,1297.5800000,1297.8400000,1297.0900000,1297.3600000,8732540
RTSI,5,20201125,141000,1297.3500000,1297.4400000,1294.5800000,1295.4200000,12716187
RTSI,5,20201125,141500,1295.4300000,1297.2700000,1295.3500000,1297.2000000,7820035
RTSI,5,20201125,142000,1297.2200000,1297.3600000,1295.9700000,1297.3600000,7065537
RTSI,5,20201125,142500,1297.3300000,1298.8000000,1297.1900000,1298.6200000,11038959
RTSI,5,20201125,143000,1298.6200000,1299.3600000,1297.7900000,1299.2500000,8491798
RTSI,5,20201125,143500,1299.2700000,1299.3900000,1298.1400000,1298.1600000,8863650
RTSI,5,20201125,144000,1297.9400000,1298.1300000,1296.9300000,1296.9900000,11524279
RTSI,5,20201125,144500,1296.9900000,1298.0100000,1296.7800000,1297.8100000,9679639
RTSI,5,20201125,145000,1297.8700000,1298.0400000,1296.8800000,1297.1100000,7968931
RTSI,5,20201125,145500,1297.1200000,1298.8800000,1297.1200000,1298.6200000,10256777
RTSI,5,20201125,150000,1298.6200000,1299.3400000,1298.1500000,1299.2200000,7210401
RTSI,5,20201125,150500,1299.2100000,1300.8800000,1299.1500000,1300.7500000,9250416
RTSI,5,20201125,151000,1300.7000000,1301.1800000,1300.0600000,1300.6900000,17917114
RTSI,5,20201125,151500,1300.8200000,1301.9800000,1300.0900000,1300.3000000,11426727
RTSI,5,20201125,152000,1300.3200000,1301.7900000,1300.3200000,1301.7900000,8448563
RTSI,5,20201125,152500,1301.8100000,1302.2800000,1300.7300000,1302.1000000,12426158
RTSI,5,20201125,153000,1302.1500000,1304.5000000,1302.1500000,1304.3200000,14743936
RTSI,5,20201125,153500,1304.3900000,1304.6200000,1302.8400000,1302.8600000,7809011
RTSI,5,20201125,154000,1302.8400000,1303.3700000,1302.7000000,1302.7700000,7010002
RTSI,5,20201125,154500,1302.8000000,1303.2800000,1301.9800000,1302.2300000,10591201
RTSI,5,20201125,155000,1302.2600000,1303.5800000,1301.7200000,1301.8200000,13384822
RTSI,5,20201125,155500,1301.7900000,1301.7900000,1300.3400000,1300.5100000,12545358
RTSI,5,20201125,160000,1300.5100000,1301.0600000,1300.1900000,1300.7200000,8536779
RTSI,5,20201125,160500,1300.6600000,1301.1800000,1300.1100000,1300.5700000,10085369
RTSI,5,20201125,161000,1300.5800000,1301.3900000,1299.4800000,1299.5100000,8814026
RTSI,5,20201125,161500,1299.5000000,1299.8900000,1299.0200000,1299.7100000,10439722
RTSI,5,20201125,162000,1299.7000000,1300.4500000,1299.1700000,1299.6000000,11243574
RTSI,5,20201125,162500,1299.6300000,1302.3700000,1299.6000000,1302.3300000,10367644
RTSI,5,20201125,163000,1302.2900000,1302.5900000,1301.4800000,1301.6000000,5661159
RTSI,5,20201125,163500,1301.6200000,1303.7100000,1301.3900000,1303.6400000,9678624
RTSI,5,20201125,164000,1303.5600000,1303.6100000,1302.1400000,1302.3900000,8487638
RTSI,5,20201125,164500,1302.4300000,1302.4300000,1301.1300000,1301.3000000,6147723
RTSI,5,20201125,165000,1301.2800000,1301.3200000,1300.3700000,1300.8800000,10409555
RTSI,5,20201125,165500,1300.8700000,1302.6500000,1300.8300000,1302.6100000,7519626
RTSI,5,20201125,170000,1302.6100000,1302.6600000,1300.7500000,1300.9100000,10369116
RTSI,5,20201125,170500,1300.9600000,1301.4700000,1300.4600000,1301.1300000,8691243
RTSI,5,20201125,171000,1301.1100000,1302.6900000,1300.3000000,1302.6800000,14629462
RTSI,5,20201125,171500,1302.7300000,1302.9000000,1301.5800000,1301.6000000,9207814
RTSI,5,20201125,172000,1301.6000000,1301.7300000,1300.5200000,1301.5100000,10162611
RTSI,5,20201125,172500,1301.4900000,1302.3100000,1301.0700000,1302.2600000,9328820
RTSI,5,20201125,173000,1302.2500000,1302.3100000,1301.5000000,1301.8100000,12533604
RTSI,5,20201125,173500,1301.8100000,1302.7500000,1301.2100000,1301.2600000,10730414
RTSI,5,20201125,174000,1301.1600000,1301.2800000,1296.8100000,1297.0000000,16486139
RTSI,5,20201125,174500,1297.0600000,1299.0600000,1296.1800000,1299.0200000,18891573
RTSI,5,20201125,175000,1299.0500000,1299.7700000,1298.5200000,1298.5200000,14734116
RTSI,5,20201125,175500,1298.5100000,1299.2300000,1298.2600000,1299.0300000,11971174
RTSI,5,20201125,180000,1299.0400000,1299.0400000,1296.9100000,1297.3900000,15396812
RTSI,5,20201125,180500,1297.4100000,1297.4100000,1294.4300000,1294.4300000,19214532
RTSI,5,20201125,181000,1294.3800000,1295.2900000,1293.9700000,1295.2600000,16933604
RTSI,5,20201125,181500,1295.2100000,1296.7800000,1294.9800000,1296.3900000,14751453
RTSI,5,20201125,182000,1296.4100000,1297.7300000,1295.9500000,1297.5300000,15961379
RTSI,5,20201125,182500,1297.5300000,1298.4800000,1297.1600000,1298.3900000,13874781
RTSI,5,20201125,183000,1298.3900000,1299.1000000,1298.3400000,1298.4400000,15739474
RTSI,5,20201125,183500,1298.4600000,1300.0200000,1298.1000000,1299.9800000,16217288
RTSI,5,20201125,184000,1300.0200000,1302.6400000,1299.9900000,1302.3000000,40028598
RTSI,5,20201125,185500,1301.8300000,1301.8300000,1301.8300000,1301.8300000,20697969
RTSI,5,20201126,100500,1311.2800000,1312.4600000,1307.3600000,1308.8900000,29127606
RTSI,5,20201126,101000,1308.7800000,1309.2100000,1306.3200000,1308.8800000,16799806
RTSI,5,20201126,101500,1308.8400000,1311.6700000,1308.8400000,1311.0400000,16711244
RTSI,5,20201126,102000,1311.0900000,1315.9400000,1311.0900000,1315.6100000,21947383
RTSI,5,20201126,102500,1315.4900000,1315.7200000,1313.7900000,1314.5300000,13967638
RTSI,5,20201126,103000,1314.5400000,1315.0400000,1313.1900000,1313.3300000,14245904
RTSI,5,20201126,103500,1313.3900000,1314.1400000,1311.9500000,1314.0800000,16564471
RTSI,5,20201126,104000,1314.0700000,1315.8900000,1313.8800000,1315.8900000,15108243
RTSI,5,20201126,104500,1315.7900000,1316.5700000,1314.2500000,1314.2700000,14163466
RTSI,5,20201126,105000,1314.2500000,1315.3100000,1313.3900000,1313.7200000,12094826
RTSI,5,20201126,105500,1313.7100000,1313.7600000,1310.7100000,1311.2100000,23673316
RTSI,5,20201126,110000,1311.2900000,1311.2900000,1308.1700000,1308.1700000,17284883
RTSI,5,20201126,110500,1308.2100000,1309.7200000,1307.6500000,1308.0800000,23533129
RTSI,5,20201126,111000,1308.0600000,1310.9500000,1307.8400000,1310.9100000,18994183
RTSI,5,20201126,111500,1310.9300000,1312.7100000,1310.8100000,1311.8000000,14856317
RTSI,5,20201126,112000,1311.8500000,1313.7700000,1311.5700000,1311.8300000,14303971
RTSI,5,20201126,112500,1311.8400000,1311.8400000,1308.6200000,1308.7300000,13462872
RTSI,5,20201126,113000,1308.7100000,1308.9100000,1305.4600000,1306.0800000,17192624
RTSI,5,20201126,113500,1306.1000000,1306.8700000,1304.0500000,1304.5100000,11255520
RTSI,5,20201126,114000,1304.5600000,1304.9000000,1304.1700000,1304.5100000,12936428
RTSI,5,20201126,114500,1304.5200000,1306.7500000,1304.0000000,1306.7200000,10956913
RTSI,5,20201126,115000,1306.7100000,1306.7100000,1305.2500000,1305.4600000,6900278
RTSI,5,20201126,115500,1305.3800000,1307.4100000,1305.3700000,1307.3400000,10129540
RTSI,5,20201126,120000,1307.3200000,1307.6600000,1305.6800000,1305.7500000,5824186
RTSI,5,20201126,120500,1305.7500000,1306.2500000,1304.9300000,1306.2500000,8645336
RTSI,5,20201126,121000,1306.2400000,1306.8300000,1305.8200000,1306.1700000,15256490
RTSI,5,20201126,121500,1306.1100000,1308.0300000,1306.1100000,1307.8000000,11374211
RTSI,5,20201126,122000,1307.8400000,1307.8800000,1305.8200000,1305.8300000,10770187
RTSI,5,20201126,122500,1305.8300000,1306.5200000,1305.4700000,1305.4800000,9198636
RTSI,5,20201126,123000,1305.4700000,1305.4700000,1302.7400000,1302.9100000,12493757
RTSI,5,20201126,123500,1302.8600000,1304.1700000,1302.5900000,1302.9800000,13285051
RTSI,5,20201126,124000,1302.9600000,1303.1100000,1301.3500000,1301.4300000,13148131
RTSI,5,20201126,124500,1301.4300000,1302.0600000,1300.2700000,1300.2700000,10249892
RTSI,5,20201126,125000,1300.1200000,1300.2600000,1298.6000000,1300.0000000,15346481
RTSI,5,20201126,125500,1300.0200000,1300.9300000,1299.6100000,1300.9000000,12697768
RTSI,5,20201126,130000,1300.9100000,1300.9200000,1299.4900000,1299.8000000,7393275
